unit_id,threshold,num_windows,first_cycle,last_cycle,last_true_rul,last_decision_rul,true_cross_exists,pred_cross_exists,true_cross_cycle,pred_cross_cycle,true_cross_rul,pred_cross_rul,pred_cross_true_rul,action,action_cycle,action_true_rul,action_pred_rul,preventive_action,protected_danger,failure_event,unnecessary_maintenance,early_lead,maintenance_cost,failure_cost,total_cost,run_dir
22,40.0,202,1,202,0.0,1.8327558040618896,1,1,162,143.0,40.0,38.37327194213867,59.0,preventive,143,59.0,38.37327194213867,1,1,0,1,19.0,1.9500000000000002,0.0,1.9500000000000002,seed_123
24,40.0,147,1,147,0.0,2.227308750152588,1,1,107,113.0,40.0,36.36102294921875,34.0,failure,107,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
32,40.0,191,1,191,0.0,4.504981994628906,1,1,151,159.0,40.0,36.51470184326172,32.0,failure,151,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
38,40.0,194,1,194,0.0,2.7007436752319336,1,1,154,155.0,40.0,33.80905532836914,39.0,failure,154,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
39,40.0,128,1,128,0.0,2.8600878715515137,1,1,88,98.0,40.0,36.751346588134766,30.0,failure,88,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
41,40.0,216,1,216,0.0,3.3249828815460205,1,1,176,170.0,40.0,34.22979736328125,46.0,preventive,170,46.0,34.22979736328125,1,1,0,1,6.0,1.3,0.0,1.3,seed_123
51,40.0,213,1,213,0.0,1.3349940776824951,1,1,173,158.0,40.0,32.51530456542969,55.0,preventive,158,55.0,32.51530456542969,1,1,0,1,15.0,1.75,0.0,1.75,seed_123
54,40.0,257,1,257,0.0,3.1121389865875244,1,1,217,212.0,40.0,37.61864471435547,45.0,preventive,212,45.0,37.61864471435547,1,1,0,1,5.0,1.25,0.0,1.25,seed_123
66,40.0,202,1,202,0.0,3.2256340980529785,1,1,162,156.0,40.0,36.89597702026367,46.0,preventive,156,46.0,36.89597702026367,1,1,0,1,6.0,1.3,0.0,1.3,seed_123
67,40.0,313,1,313,0.0,2.7980153560638428,1,1,273,264.0,40.0,39.7431640625,49.0,preventive,264,49.0,39.7431640625,1,1,0,1,9.0,1.45,0.0,1.45,seed_123
72,40.0,213,1,213,0.0,3.5635485649108887,1,1,173,161.0,40.0,36.442665100097656,52.0,preventive,161,52.0,36.442665100097656,1,1,0,1,12.0,1.6,0.0,1.6,seed_123
73,40.0,213,1,213,0.0,1.8852678537368774,1,1,173,153.0,40.0,39.069759368896484,60.0,preventive,153,60.0,39.069759368896484,1,1,0,1,20.0,2.0,0.0,2.0,seed_123
80,40.0,185,1,185,0.0,3.1454215049743652,1,1,145,149.0,40.0,36.60000991821289,36.0,failure,145,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123
82,40.0,214,1,214,0.0,2.322783946990967,1,1,174,156.0,40.0,39.809112548828125,58.0,preventive,156,58.0,39.809112548828125,1,1,0,1,18.0,1.9,0.0,1.9,seed_123
93,40.0,155,1,155,0.0,3.5599541664123535,1,1,115,115.0,40.0,39.09136199951172,40.0,preventive,115,40.0,39.09136199951172,1,1,0,0,0.0,1.0,0.0,1.0,seed_123
95,40.0,283,1,283,0.0,4.026272773742676,1,1,243,232.0,40.0,39.89433670043945,51.0,preventive,232,51.0,39.89433670043945,1,1,0,1,11.0,1.55,0.0,1.55,seed_123
100,40.0,200,1,200,0.0,2.6101863384246826,1,1,160,153.0,40.0,39.111881256103516,47.0,preventive,153,47.0,39.111881256103516,1,1,0,1,7.0,1.35,0.0,1.35,seed_123
1,5.0,192,1,192,0.0,5.939245700836182,1,0,187,,5.0,,,failure,187,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
5,5.0,269,1,269,0.0,4.428133487701416,1,1,264,268.0,5.0,4.233283042907715,1.0,failure,264,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
7,5.0,259,1,259,0.0,5.952640056610107,1,0,254,,5.0,,,failure,254,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
10,5.0,222,1,222,0.0,6.203380107879639,1,0,217,,5.0,,,failure,217,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
25,5.0,230,1,230,0.0,6.537717342376709,1,0,225,,5.0,,,failure,225,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
27,5.0,156,1,156,0.0,5.265003681182861,1,0,151,,5.0,,,failure,151,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
28,5.0,165,1,165,0.0,4.993668556213379,1,1,160,164.0,5.0,4.526103496551514,1.0,failure,160,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
29,5.0,163,1,163,0.0,5.720876216888428,1,0,158,,5.0,,,failure,158,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
44,5.0,192,1,192,0.0,5.0708818435668945,1,0,187,,5.0,,,failure,187,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
51,5.0,213,1,213,0.0,5.162527084350586,1,0,208,,5.0,,,failure,208,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
55,5.0,193,1,193,0.0,5.348214149475098,1,1,188,192.0,5.0,4.383872032165527,1.0,failure,188,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
61,5.0,185,1,185,0.0,4.091940879821777,1,1,180,181.0,5.0,4.623541831970215,4.0,failure,180,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
69,5.0,362,1,362,0.0,5.14749813079834,1,0,357,,5.0,,,failure,357,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
74,5.0,166,1,166,0.0,4.473177433013916,1,1,161,165.0,5.0,4.519667148590088,1.0,failure,161,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
76,5.0,210,1,210,0.0,6.079878807067871,1,0,205,,5.0,,,failure,205,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
78,5.0,231,1,231,0.0,5.644227981567383,1,0,226,,5.0,,,failure,226,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
82,5.0,214,1,214,0.0,5.098294734954834,1,1,209,213.0,5.0,4.320590972900391,1.0,failure,209,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
83,5.0,293,1,293,0.0,6.684351921081543,1,0,288,,5.0,,,failure,288,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
92,5.0,341,1,341,0.0,4.354252338409424,1,1,336,341.0,5.0,4.354252338409424,0.0,failure,336,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
100,5.0,200,1,200,0.0,4.630146503448486,1,1,195,200.0,5.0,4.630146503448486,0.0,failure,195,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
1,10.0,192,1,192,0.0,5.939245700836182,1,1,182,187.0,10.0,9.55583667755127,5.0,failure,182,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
5,10.0,269,1,269,0.0,4.428133487701416,1,1,259,259.0,10.0,9.52509593963623,10.0,preventive,259,10.0,9.52509593963623,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
7,10.0,259,1,259,0.0,5.952640056610107,1,1,249,252.0,10.0,9.100998878479004,7.0,failure,249,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
10,10.0,222,1,222,0.0,6.203380107879639,1,1,212,218.0,10.0,8.554206848144531,4.0,failure,212,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
25,10.0,230,1,230,0.0,6.537717342376709,1,1,220,225.0,10.0,9.600350379943848,5.0,failure,220,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
27,10.0,156,1,156,0.0,5.265003681182861,1,1,146,152.0,10.0,8.36482048034668,4.0,failure,146,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
28,10.0,165,1,165,0.0,4.993668556213379,1,1,155,159.0,10.0,8.542235374450684,6.0,failure,155,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
29,10.0,163,1,163,0.0,5.720876216888428,1,1,153,158.0,10.0,9.370013236999512,5.0,failure,153,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
44,10.0,192,1,192,0.0,5.0708818435668945,1,1,182,186.0,10.0,9.123845100402832,6.0,failure,182,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
51,10.0,213,1,213,0.0,5.162527084350586,1,1,203,209.0,10.0,8.907767295837402,4.0,failure,203,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
55,10.0,193,1,193,0.0,5.348214149475098,1,1,183,184.0,10.0,9.91499137878418,9.0,failure,183,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
61,10.0,185,1,185,0.0,4.091940879821777,1,1,175,174.0,10.0,8.015439987182617,11.0,preventive,174,11.0,8.015439987182617,1,1,0,1,1.0,1.05,0.0,1.05,seed_21
69,10.0,362,1,362,0.0,5.14749813079834,1,1,352,351.0,10.0,9.102105140686035,11.0,preventive,351,11.0,9.102105140686035,1,1,0,1,1.0,1.05,0.0,1.05,seed_21
74,10.0,166,1,166,0.0,4.473177433013916,1,1,156,161.0,10.0,8.931798934936523,5.0,failure,156,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
76,10.0,210,1,210,0.0,6.079878807067871,1,1,200,204.0,10.0,9.815437316894531,6.0,failure,200,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
78,10.0,231,1,231,0.0,5.644227981567383,1,1,221,227.0,10.0,8.965044975280762,4.0,failure,221,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
82,10.0,214,1,214,0.0,5.098294734954834,1,1,204,206.0,10.0,9.104802131652832,8.0,failure,204,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
83,10.0,293,1,293,0.0,6.684351921081543,1,1,283,286.0,10.0,9.764786720275879,7.0,failure,283,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
92,10.0,341,1,341,0.0,4.354252338409424,1,1,331,332.0,10.0,9.607510566711426,9.0,failure,331,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
100,10.0,200,1,200,0.0,4.630146503448486,1,1,190,191.0,10.0,9.157931327819824,9.0,failure,190,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
1,15.0,192,1,192,0.0,5.939245700836182,1,1,177,184.0,15.0,12.925702095031738,8.0,failure,177,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
5,15.0,269,1,269,0.0,4.428133487701416,1,1,254,254.0,15.0,13.916610717773438,15.0,preventive,254,15.0,13.916610717773438,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
7,15.0,259,1,259,0.0,5.952640056610107,1,1,244,248.0,15.0,12.510106086730957,11.0,failure,244,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
10,15.0,222,1,222,0.0,6.203380107879639,1,1,207,215.0,15.0,11.768691062927246,7.0,failure,207,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
25,15.0,230,1,230,0.0,6.537717342376709,1,1,215,217.0,15.0,14.95061206817627,13.0,failure,215,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
27,15.0,156,1,156,0.0,5.265003681182861,1,1,141,146.0,15.0,13.153388977050781,10.0,failure,141,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
28,15.0,165,1,165,0.0,4.993668556213379,1,1,150,157.0,15.0,14.862292289733887,8.0,failure,150,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
29,15.0,163,1,163,0.0,5.720876216888428,1,1,148,151.0,15.0,14.264371871948242,12.0,failure,148,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
44,15.0,192,1,192,0.0,5.0708818435668945,1,1,177,180.0,15.0,14.441139221191406,12.0,failure,177,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
51,15.0,213,1,213,0.0,5.162527084350586,1,1,198,202.0,15.0,14.762052536010742,11.0,failure,198,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
55,15.0,193,1,193,0.0,5.348214149475098,1,1,178,181.0,15.0,11.816662788391113,12.0,failure,178,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
61,15.0,185,1,185,0.0,4.091940879821777,1,1,170,171.0,15.0,13.108766555786133,14.0,failure,170,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
69,15.0,362,1,362,0.0,5.14749813079834,1,1,347,340.0,15.0,13.710687637329102,22.0,preventive,340,22.0,13.710687637329102,1,1,0,1,7.0,1.35,0.0,1.35,seed_21
74,15.0,166,1,166,0.0,4.473177433013916,1,1,151,155.0,15.0,14.730624198913574,11.0,failure,151,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
76,15.0,210,1,210,0.0,6.079878807067871,1,1,195,198.0,15.0,14.196893692016602,12.0,failure,195,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
78,15.0,231,1,231,0.0,5.644227981567383,1,1,216,222.0,15.0,13.936724662780762,9.0,failure,216,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
82,15.0,214,1,214,0.0,5.098294734954834,1,1,199,199.0,15.0,13.972352981567383,15.0,preventive,199,15.0,13.972352981567383,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
83,15.0,293,1,293,0.0,6.684351921081543,1,1,278,280.0,15.0,14.035082817077637,13.0,failure,278,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
92,15.0,341,1,341,0.0,4.354252338409424,1,1,326,320.0,15.0,14.21703052520752,21.0,preventive,320,21.0,14.21703052520752,1,1,0,1,6.0,1.3,0.0,1.3,seed_21
100,15.0,200,1,200,0.0,4.630146503448486,1,1,185,188.0,15.0,14.05943489074707,12.0,failure,185,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
1,20.0,192,1,192,0.0,5.939245700836182,1,1,172,172.0,20.0,19.82846450805664,20.0,preventive,172,20.0,19.82846450805664,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
5,20.0,269,1,269,0.0,4.428133487701416,1,1,249,246.0,20.0,19.453107833862305,23.0,preventive,246,23.0,19.453107833862305,1,1,0,1,3.0,1.15,0.0,1.15,seed_21
7,20.0,259,1,259,0.0,5.952640056610107,1,1,239,241.0,20.0,19.75393295288086,18.0,failure,239,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
10,20.0,222,1,222,0.0,6.203380107879639,1,1,202,206.0,20.0,19.350419998168945,16.0,failure,202,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
25,20.0,230,1,230,0.0,6.537717342376709,1,1,210,212.0,20.0,18.958650588989258,18.0,failure,210,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
27,20.0,156,1,156,0.0,5.265003681182861,1,1,136,143.0,20.0,17.02865219116211,13.0,failure,136,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
28,20.0,165,1,165,0.0,4.993668556213379,1,1,145,148.0,20.0,19.207860946655273,17.0,failure,145,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
29,20.0,163,1,163,0.0,5.720876216888428,1,1,143,150.0,20.0,16.375261306762695,13.0,failure,143,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
44,20.0,192,1,192,0.0,5.0708818435668945,1,1,172,173.0,20.0,19.517160415649414,19.0,failure,172,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
51,20.0,213,1,213,0.0,5.162527084350586,1,1,193,195.0,20.0,18.75732421875,18.0,failure,193,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
55,20.0,193,1,193,0.0,5.348214149475098,1,1,173,178.0,20.0,17.544757843017578,15.0,failure,173,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
61,20.0,185,1,185,0.0,4.091940879821777,1,1,165,165.0,20.0,19.569366455078125,20.0,preventive,165,20.0,19.569366455078125,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
69,20.0,362,1,362,0.0,5.14749813079834,1,1,342,334.0,20.0,18.442075729370117,28.0,preventive,334,28.0,18.442075729370117,1,1,0,1,8.0,1.4,0.0,1.4,seed_21
74,20.0,166,1,166,0.0,4.473177433013916,1,1,146,150.0,20.0,18.09268569946289,16.0,failure,146,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
76,20.0,210,1,210,0.0,6.079878807067871,1,1,190,189.0,20.0,15.225024223327637,21.0,preventive,189,21.0,15.225024223327637,1,1,0,1,1.0,1.05,0.0,1.05,seed_21
78,20.0,231,1,231,0.0,5.644227981567383,1,1,211,213.0,20.0,19.86067008972168,18.0,failure,211,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
82,20.0,214,1,214,0.0,5.098294734954834,1,1,194,195.0,20.0,19.013500213623047,19.0,failure,194,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
83,20.0,293,1,293,0.0,6.684351921081543,1,1,273,273.0,20.0,19.054689407348633,20.0,preventive,273,20.0,19.054689407348633,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
92,20.0,341,1,341,0.0,4.354252338409424,1,1,321,318.0,20.0,18.641498565673828,23.0,preventive,318,23.0,18.641498565673828,1,1,0,1,3.0,1.15,0.0,1.15,seed_21
100,20.0,200,1,200,0.0,4.630146503448486,1,1,180,183.0,20.0,18.96371078491211,17.0,failure,180,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
1,25.0,192,1,192,0.0,5.939245700836182,1,1,167,162.0,25.0,22.57497787475586,30.0,preventive,162,30.0,22.57497787475586,1,1,0,1,5.0,1.25,0.0,1.25,seed_21
5,25.0,269,1,269,0.0,4.428133487701416,1,1,244,245.0,25.0,22.094924926757812,24.0,failure,244,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
7,25.0,259,1,259,0.0,5.952640056610107,1,1,234,241.0,25.0,19.75393295288086,18.0,failure,234,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
10,25.0,222,1,222,0.0,6.203380107879639,1,1,197,202.0,25.0,22.99681854248047,20.0,failure,197,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
25,25.0,230,1,230,0.0,6.537717342376709,1,1,205,209.0,25.0,24.136091232299805,21.0,failure,205,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
27,25.0,156,1,156,0.0,5.265003681182861,1,1,131,140.0,25.0,23.178098678588867,16.0,failure,131,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
28,25.0,165,1,165,0.0,4.993668556213379,1,1,140,146.0,25.0,22.808544158935547,19.0,failure,140,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
29,25.0,163,1,163,0.0,5.720876216888428,1,1,138,145.0,25.0,22.878334045410156,18.0,failure,138,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
44,25.0,192,1,192,0.0,5.0708818435668945,1,1,167,173.0,25.0,19.517160415649414,19.0,failure,167,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
51,25.0,213,1,213,0.0,5.162527084350586,1,1,188,186.0,25.0,23.752857208251953,27.0,preventive,186,27.0,23.752857208251953,1,1,0,1,2.0,1.1,0.0,1.1,seed_21
55,25.0,193,1,193,0.0,5.348214149475098,1,1,168,172.0,25.0,23.27347183227539,21.0,failure,168,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
61,25.0,185,1,185,0.0,4.091940879821777,1,1,160,161.0,25.0,23.482891082763672,24.0,failure,160,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
69,25.0,362,1,362,0.0,5.14749813079834,1,1,337,324.0,25.0,22.790058135986328,38.0,preventive,324,38.0,22.790058135986328,1,1,0,1,13.0,1.65,0.0,1.65,seed_21
74,25.0,166,1,166,0.0,4.473177433013916,1,1,141,142.0,25.0,23.337665557861328,24.0,failure,141,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
76,25.0,210,1,210,0.0,6.079878807067871,1,1,185,183.0,25.0,24.808610916137695,27.0,preventive,183,27.0,24.808610916137695,1,1,0,1,2.0,1.1,0.0,1.1,seed_21
78,25.0,231,1,231,0.0,5.644227981567383,1,1,206,211.0,25.0,22.93517303466797,20.0,failure,206,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
82,25.0,214,1,214,0.0,5.098294734954834,1,1,189,193.0,25.0,24.008018493652344,21.0,failure,189,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
83,25.0,293,1,293,0.0,6.684351921081543,1,1,268,263.0,25.0,20.97458267211914,30.0,preventive,263,30.0,20.97458267211914,1,1,0,1,5.0,1.25,0.0,1.25,seed_21
92,25.0,341,1,341,0.0,4.354252338409424,1,1,316,311.0,25.0,22.746139526367188,30.0,preventive,311,30.0,22.746139526367188,1,1,0,1,5.0,1.25,0.0,1.25,seed_21
100,25.0,200,1,200,0.0,4.630146503448486,1,1,175,179.0,25.0,21.00513458251953,21.0,failure,175,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
1,30.0,192,1,192,0.0,5.939245700836182,1,1,162,152.0,30.0,26.27151870727539,40.0,preventive,152,40.0,26.27151870727539,1,1,0,1,10.0,1.5,0.0,1.5,seed_21
5,30.0,269,1,269,0.0,4.428133487701416,1,1,239,236.0,30.0,29.30279541015625,33.0,preventive,236,33.0,29.30279541015625,1,1,0,1,3.0,1.15,0.0,1.15,seed_21
7,30.0,259,1,259,0.0,5.952640056610107,1,1,229,235.0,30.0,28.98982810974121,24.0,failure,229,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
10,30.0,222,1,222,0.0,6.203380107879639,1,1,192,194.0,30.0,27.26517677307129,28.0,failure,192,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
25,30.0,230,1,230,0.0,6.537717342376709,1,1,200,205.0,30.0,29.5237979888916,25.0,failure,200,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
27,30.0,156,1,156,0.0,5.265003681182861,1,1,126,138.0,30.0,25.027851104736328,18.0,failure,126,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
28,30.0,165,1,165,0.0,4.993668556213379,1,1,135,142.0,30.0,27.7451229095459,23.0,failure,135,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
29,30.0,163,1,163,0.0,5.720876216888428,1,1,133,139.0,30.0,27.619836807250977,24.0,failure,133,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
44,30.0,192,1,192,0.0,5.0708818435668945,1,1,162,168.0,30.0,28.87820816040039,24.0,failure,162,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
51,30.0,213,1,213,0.0,5.162527084350586,1,1,183,183.0,30.0,28.296947479248047,30.0,preventive,183,30.0,28.296947479248047,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
55,30.0,193,1,193,0.0,5.348214149475098,1,1,163,167.0,30.0,29.505538940429688,26.0,failure,163,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
61,30.0,185,1,185,0.0,4.091940879821777,1,1,155,157.0,30.0,26.237781524658203,28.0,failure,155,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
69,30.0,362,1,362,0.0,5.14749813079834,1,1,332,321.0,30.0,26.895421981811523,41.0,preventive,321,41.0,26.895421981811523,1,1,0,1,11.0,1.55,0.0,1.55,seed_21
74,30.0,166,1,166,0.0,4.473177433013916,1,1,136,141.0,30.0,25.73715591430664,25.0,failure,136,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
76,30.0,210,1,210,0.0,6.079878807067871,1,1,180,182.0,30.0,26.730117797851562,28.0,failure,180,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
78,30.0,231,1,231,0.0,5.644227981567383,1,1,201,210.0,30.0,26.395187377929688,21.0,failure,201,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
82,30.0,214,1,214,0.0,5.098294734954834,1,1,184,189.0,30.0,27.69793701171875,25.0,failure,184,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
83,30.0,293,1,293,0.0,6.684351921081543,1,1,263,250.0,30.0,28.343143463134766,43.0,preventive,250,43.0,28.343143463134766,1,1,0,1,13.0,1.65,0.0,1.65,seed_21
92,30.0,341,1,341,0.0,4.354252338409424,1,1,311,305.0,30.0,27.6715030670166,36.0,preventive,305,36.0,27.6715030670166,1,1,0,1,6.0,1.3,0.0,1.3,seed_21
100,30.0,200,1,200,0.0,4.630146503448486,1,1,170,171.0,30.0,27.473026275634766,29.0,failure,170,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
1,35.0,192,1,192,0.0,5.939245700836182,1,1,157,152.0,35.0,26.27151870727539,40.0,preventive,152,40.0,26.27151870727539,1,1,0,1,5.0,1.25,0.0,1.25,seed_21
5,35.0,269,1,269,0.0,4.428133487701416,1,1,234,231.0,35.0,34.50641632080078,38.0,preventive,231,38.0,34.50641632080078,1,1,0,1,3.0,1.15,0.0,1.15,seed_21
7,35.0,259,1,259,0.0,5.952640056610107,1,1,224,231.0,35.0,34.034095764160156,28.0,failure,224,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
10,35.0,222,1,222,0.0,6.203380107879639,1,1,187,187.0,35.0,33.23979187011719,35.0,preventive,187,35.0,33.23979187011719,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
25,35.0,230,1,230,0.0,6.537717342376709,1,1,195,195.0,35.0,34.899009704589844,35.0,preventive,195,35.0,34.899009704589844,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
27,35.0,156,1,156,0.0,5.265003681182861,1,1,121,130.0,35.0,32.98096466064453,26.0,failure,121,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
28,35.0,165,1,165,0.0,4.993668556213379,1,1,130,138.0,35.0,31.25885009765625,27.0,failure,130,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
29,35.0,163,1,163,0.0,5.720876216888428,1,1,128,134.0,35.0,34.48781204223633,29.0,failure,128,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
44,35.0,192,1,192,0.0,5.0708818435668945,1,1,157,164.0,35.0,32.413143157958984,28.0,failure,157,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
51,35.0,213,1,213,0.0,5.162527084350586,1,1,178,173.0,35.0,34.93805694580078,40.0,preventive,173,40.0,34.93805694580078,1,1,0,1,5.0,1.25,0.0,1.25,seed_21
55,35.0,193,1,193,0.0,5.348214149475098,1,1,158,163.0,35.0,34.73905563354492,30.0,failure,158,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
61,35.0,185,1,185,0.0,4.091940879821777,1,1,150,151.0,35.0,34.444984436035156,34.0,failure,150,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
69,35.0,362,1,362,0.0,5.14749813079834,1,1,327,313.0,35.0,33.444129943847656,49.0,preventive,313,49.0,33.444129943847656,1,1,0,1,14.0,1.7000000000000002,0.0,1.7000000000000002,seed_21
74,35.0,166,1,166,0.0,4.473177433013916,1,1,131,140.0,35.0,33.70702362060547,26.0,failure,131,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21
76,35.0,210,1,210,0.0,6.079878807067871,1,1,175,175.0,35.0,32.010467529296875,35.0,preventive,175,35.0,32.010467529296875,1,1,0,0,0.0,1.0,0.0,1.0,seed_21
