unit_id,split,h0,lambda,gamma,phi,baseline_b,noise_group,sigma_scale,failure_time,scenario_id,seed
208,val,1.0107725826632672,0.00267482952937216,1.132966910716919,4.942736074648156,0.19525267819466524,single,0.5,189,A_sigma_5,42
209,val,1.0309582216062645,0.0031925024691928173,1.176006784752719,2.5199801033021942,0.2663924355260047,single,0.5,137,A_sigma_5,42
210,val,1.0295597078374479,0.002318818176507417,1.1439123628977492,3.4637148277097354,0.3235322021378103,single,0.5,207,A_sigma_5,42
211,val,0.997327059993133,0.00174834061449837,1.124324769606488,1.6843834471014374,-0.09201511535704758,single,0.5,283,A_sigma_5,42
212,val,1.0085777727589227,0.0031430894111417478,1.1425109762314394,3.645829764036851,0.1461178619812971,single,0.5,157,A_sigma_5,42
213,val,1.0041167253228331,0.0018788460305074535,1.1422313297117517,1.3579877965351166,0.47046465146181604,single,0.5,245,A_sigma_5,42
214,val,0.991147034280745,0.0029386353843142547,1.0665777165785537,0.24510993255688276,-0.4936818393968831,single,0.5,235,A_sigma_5,42
215,val,0.9876859416745852,0.0020116096978935617,1.0755376696506467,6.06661332575393,-0.007625927173207449,single,0.5,318,A_sigma_5,42
216,val,0.981498767755136,0.0016748451242861633,1.2560960141802766,4.929430150241343,0.434167954345498,single,0.5,160,A_sigma_5,42
217,val,1.0366872828381133,0.0032688941128946047,1.0989310009353452,0.9877707659199314,-0.3948829196374666,single,0.5,189,A_sigma_5,42
218,val,0.979356856066091,0.0026187270744166113,1.0818396171078097,0.07963885748788681,0.12517087245130598,single,0.5,239,A_sigma_5,42
219,val,0.982540014749912,0.002140351134018479,1.129770247050831,1.4579855953786287,0.4976955091400367,single,0.5,228,A_sigma_5,42
220,val,0.9880160604087082,0.003962588259557339,1.0707265742442749,2.093527454388139,-0.3022324246573032,single,0.5,174,A_sigma_5,42
221,val,1.0323622196152895,0.0031100938127211113,1.0735872030924851,3.218237528330972,-0.3205029872191035,single,0.5,223,A_sigma_5,42
222,val,1.0135874550918296,0.0040648559695501026,1.0619082494827672,0.2806370878272212,0.3346024967642343,single,0.5,181,A_sigma_5,42
223,val,1.0165976963418117,0.004385828954194656,1.0643805902064352,6.166916259382798,-0.07739671572962141,single,0.5,167,A_sigma_5,42
224,val,0.9882736311146463,0.002876809593485772,1.076738259192383,1.4220133997075872,0.17025235676761244,single,0.5,227,A_sigma_5,42
225,val,0.9886249056274188,0.0017574860794595027,1.3057843988118627,4.185573291374947,0.1907855298384997,single,0.5,128,A_sigma_5,42
226,val,0.9853366197288671,0.0032801742261930047,1.1538844266381854,5.176111089166427,-0.0236046861343755,single,0.5,141,A_sigma_5,42
227,val,1.0211435576009005,0.004246160648297869,1.0791770241860057,1.1024829973228902,0.12192118657947522,single,0.5,161,A_sigma_5,42
228,val,1.0202342811565783,0.001577667617516663,1.2102790963253607,3.6581092262466965,0.3747170115398792,single,0.5,211,A_sigma_5,42
229,val,1.00144247563792,0.0016530341348981732,1.2678203959212562,1.740730339164319,0.30850305768376535,single,0.5,157,A_sigma_5,42
230,val,1.0186738862176465,0.0016161937823372396,1.2595074790263767,4.792670563503615,0.12885692639296023,single,0.5,168,A_sigma_5,42
231,val,1.013932553092645,0.0034078591211894934,1.0508379647080188,4.119376410189148,0.6550118782212518,single,0.5,226,A_sigma_5,42
232,val,1.0098873614144999,0.002041934152192719,1.1090588298327821,2.3269101717076675,-0.27145038668786364,single,0.5,269,A_sigma_5,42
233,val,0.9898307237865692,0.001722999667787901,1.2644541651195897,4.855365888983146,-0.11888882280433838,single,0.5,153,A_sigma_5,42
234,val,1.0221369380255199,0.0037550270588451785,1.133976720648733,5.474223756379548,0.5675916754484632,single,0.5,141,A_sigma_5,42
235,val,1.0311980223753319,0.0038086193205863757,1.055750904137996,0.49503309260323675,-0.20062635032537804,single,0.5,202,A_sigma_5,42
236,val,0.9936189855731273,0.0034554787832040135,1.0719081573536824,1.9330728435914637,-0.17716006261110476,single,0.5,197,A_sigma_5,42
237,val,0.9889251600895536,0.003827653649973599,1.1017687465205097,5.9993846682922145,0.18181998679710196,single,0.5,155,A_sigma_5,42
238,val,0.9689924502002237,0.00156008000591304,1.2211763837851468,0.40164166683925323,0.09115643219804216,single,0.5,194,A_sigma_5,42
239,val,0.9853480725401145,0.00213105428816481,1.2648790221339317,2.2905727327725787,-0.0371481351677366,single,0.5,128,A_sigma_5,42
240,val,1.0115660826580664,0.003223816658498185,1.0810962784470644,3.825323134292417,-0.21676954139697752,single,0.5,204,A_sigma_5,42
241,test,0.9999124955643186,0.002217898639832125,1.1603092421393122,3.292554435179238,-0.19897118013655257,single,0.5,194,A_sigma_5,42
242,test,0.9948757286255057,0.002509198271291193,1.1959215699961827,5.248283963223648,-0.024864470145987555,single,0.5,149,A_sigma_5,42
243,test,1.005241219789457,0.002650093509289525,1.137650734573967,2.1045948401258023,0.17469583984452886,single,0.5,185,A_sigma_5,42
244,test,1.0299912266626283,0.002327373963809033,1.2707006417018483,5.096977938951294,0.10580128014580244,single,0.5,121,A_sigma_5,42
245,test,1.0241523023583066,0.004062272945912113,1.1308057469350041,5.612692888892333,0.09854543015851418,single,0.5,133,A_sigma_5,42
246,test,1.009402757486052,0.0035328930391303522,1.141598658821368,5.241918688290247,-0.12320082107814195,single,0.5,142,A_sigma_5,42
247,test,0.9972445666481623,0.0019757119065098687,1.2511161800794497,4.816400325202084,0.34127241923984336,single,0.5,145,A_sigma_5,42
248,test,0.9956111273677698,0.0019211028594247005,1.232541283868104,5.015936568241012,0.26892338496815366,single,0.5,160,A_sigma_5,42
249,test,1.0345552040330683,0.0027958980140708463,1.2313038761367838,1.1655898384464083,0.3339913491940811,single,0.5,122,A_sigma_5,42
250,test,1.0011746720569676,0.0015602953031624526,1.2437741134804203,5.861167823431553,-0.02497502052927944,single,0.5,181,A_sigma_5,42
251,test,0.9519423807789268,0.0021625152263392735,1.0584372988496986,0.8199981511645015,-0.6012585843565219,single,0.5,315,A_sigma_5,42
252,test,1.0194313539728372,0.0016724410232170854,1.3385486294340265,5.598503036059524,-0.23332403926486786,single,0.5,121,A_sigma_5,42
253,test,0.9991908743703534,0.0037924102515997883,1.1286090215830025,2.836629166930311,0.038434157623867704,single,0.5,140,A_sigma_5,42
254,test,1.008994205362784,0.002796793795071118,1.1672273128254118,5.208210423656338,0.08833218445961903,single,0.5,156,A_sigma_5,42
255,test,0.9903698780740612,0.003486145130652799,1.1462887328391131,1.9110438413042303,0.3179256445250804,single,0.5,139,A_sigma_5,42
256,test,1.014084367220339,0.0019700255160270807,1.236756577374997,1.447998035243952,0.07861335538126582,single,0.5,156,A_sigma_5,42
257,test,0.9765363075445368,0.002423364285445951,1.23021206651678,2.901483822187891,-0.23795860717540437,single,0.5,132,A_sigma_5,42
258,test,1.0043806781907851,0.0018263288553255603,1.196555564942368,0.30781924392641963,0.37104990060098847,single,0.5,196,A_sigma_5,42
259,test,0.978050407214869,0.0020194396183683522,1.2057192378071124,2.5745666944308727,0.37387487221869087,single,0.5,169,A_sigma_5,42
260,test,1.0454779166822583,0.00373231590155182,1.0597368248705274,1.525485531867754,0.5387984070958038,single,0.5,204,A_sigma_5,42
261,test,1.01481071993894,0.0026762244936975018,1.2100773471218433,3.2043254171603044,-0.07395857776372453,single,0.5,136,A_sigma_5,42
262,test,0.9995276053344331,0.0031041730883148363,1.1162926637005168,4.0980291286724615,-0.006436545715000601,single,0.5,177,A_sigma_5,42
263,test,1.0031299449145206,0.003722627158256286,1.1267260023160042,5.309978717069013,-0.6674842561856064,single,0.5,144,A_sigma_5,42
264,test,0.9854770593005233,0.002145569317665801,1.1491715879501911,5.757531238987025,0.05491733014239172,single,0.5,208,A_sigma_5,42
265,test,1.005261342275895,0.003868256736954621,1.115288342169145,3.44331330263188,0.12174109955767155,single,0.5,147,A_sigma_5,42
266,test,1.0314612997009496,0.0027607658308008223,1.180377411221411,0.6601578288820338,0.0057524061080379595,single,0.5,152,A_sigma_5,42
267,test,0.9686901347745177,0.0019893756326225314,1.2291987652976686,3.7221512162449506,0.26125082004805983,single,0.5,154,A_sigma_5,42
268,test,0.980398947509177,0.00266263794426313,1.1771656448051588,3.4468406015740407,0.06552679844087732,single,0.5,152,A_sigma_5,42
269,test,0.9953447166192332,0.003116808786511987,1.0630235403813035,0.12284154610164195,-0.5980725907790456,single,0.5,227,A_sigma_5,42
270,test,0.9892525512800951,0.0024556040979722476,1.1498214145746861,3.872677623251355,0.5570080273386804,single,0.5,185,A_sigma_5,42
271,test,0.9842016806406881,0.0017970644691230912,1.244451720838434,4.482588729825683,0.5441641907890072,single,0.5,159,A_sigma_5,42
272,test,1.004464322539225,0.0027208062705584004,1.1118483995280974,5.1094468275429685,0.14644809117330856,single,0.5,204,A_sigma_5,42
273,test,0.9822490981451988,0.0018198854943422352,1.1010952083197065,1.3543211124585992,0.42924516730333245,single,0.5,303,A_sigma_5,42
274,test,0.9513210118061177,0.0036423589628461557,1.1415060184892025,0.5046708394122836,0.5347621949546189,single,0.5,132,A_sigma_5,42
275,test,1.0051016827823502,0.002827546353109097,1.0870668827105103,1.7763891873875843,-0.12783748113177557,single,0.5,223,A_sigma_5,42
276,test,0.9689818444099412,0.002640107474274504,1.122175235425537,5.10104249116366,-0.2852365063905161,single,0.5,193,A_sigma_5,42
277,test,0.9922532136944481,0.0038699819521569234,1.0862755218447246,5.976463536874678,-0.14054375761562707,single,0.5,166,A_sigma_5,42
278,test,0.9978907756391227,0.0033125169571512373,1.060331616052012,5.242024372034478,0.2888271025100728,single,0.5,218,A_sigma_5,42
279,test,0.9994349999602932,0.0019471224938579995,1.0989400399240146,2.633224548856564,0.3410756254769443,single,0.5,293,A_sigma_5,42
280,test,0.9859426217459105,0.0027853059783639637,1.1181988463912795,4.479904467494112,0.06573535298717252,single,0.5,191,A_sigma_5,42
