unit_id,threshold,num_windows,first_cycle,last_cycle,last_true_rul,last_decision_rul,true_cross_exists,pred_cross_exists,true_cross_cycle,pred_cross_cycle,true_cross_rul,pred_cross_rul,pred_cross_true_rul,action,action_cycle,action_true_rul,action_pred_rul,preventive_action,protected_danger,failure_event,unnecessary_maintenance,early_lead,maintenance_cost,failure_cost,total_cost,run_dir
93,35.0,155,1,155,0.0,5.0684733390808105,1,1,120,131.0,35.0,33.32761001586914,24.0,failure,120,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
95,35.0,283,1,283,0.0,4.877046585083008,1,1,248,239.0,35.0,34.81924819946289,44.0,preventive,239,44.0,34.81924819946289,1,1,0,1,9.0,1.45,0.0,1.45,seed_123_a_0.04
100,35.0,200,1,200,0.0,5.109248161315918,1,1,165,156.0,35.0,33.70580291748047,44.0,preventive,156,44.0,33.70580291748047,1,1,0,1,9.0,1.45,0.0,1.45,seed_123_a_0.04
2,40.0,287,1,287,0.0,5.197025299072266,1,1,247,244.0,40.0,38.661521911621094,43.0,preventive,244,43.0,38.661521911621094,1,1,0,1,3.0,1.15,0.0,1.15,seed_123_a_0.04
4,40.0,189,1,189,0.0,6.198808193206787,1,1,149,155.0,40.0,36.89772033691406,34.0,failure,149,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
18,40.0,195,1,195,0.0,5.051207065582275,1,1,155,157.0,40.0,39.454124450683594,38.0,failure,155,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
22,40.0,202,1,202,0.0,5.13314962387085,1,1,162,149.0,40.0,39.76321029663086,53.0,preventive,149,53.0,39.76321029663086,1,1,0,1,13.0,1.65,0.0,1.65,seed_123_a_0.04
24,40.0,147,1,147,0.0,3.1632211208343506,1,1,107,123.0,40.0,35.320709228515625,24.0,failure,107,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
32,40.0,191,1,191,0.0,4.06658411026001,1,1,151,161.0,40.0,30.741374969482422,30.0,failure,151,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
38,40.0,194,1,194,0.0,6.410910606384277,1,1,154,154.0,40.0,36.42829132080078,40.0,preventive,154,40.0,36.42829132080078,1,1,0,0,0.0,1.0,0.0,1.0,seed_123_a_0.04
39,40.0,128,1,128,0.0,3.9022469520568848,1,1,88,98.0,40.0,39.143226623535156,30.0,failure,88,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
41,40.0,216,1,216,0.0,7.124955654144287,1,1,176,176.0,40.0,37.98753356933594,40.0,preventive,176,40.0,37.98753356933594,1,1,0,0,0.0,1.0,0.0,1.0,seed_123_a_0.04
51,40.0,213,1,213,0.0,3.9013495445251465,1,1,173,167.0,40.0,39.06516647338867,46.0,preventive,167,46.0,39.06516647338867,1,1,0,1,6.0,1.3,0.0,1.3,seed_123_a_0.04
54,40.0,257,1,257,0.0,4.107542991638184,1,1,217,212.0,40.0,38.49431610107422,45.0,preventive,212,45.0,38.49431610107422,1,1,0,1,5.0,1.25,0.0,1.25,seed_123_a_0.04
66,40.0,202,1,202,0.0,6.057210922241211,1,1,162,163.0,40.0,37.612701416015625,39.0,failure,162,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
67,40.0,313,1,313,0.0,5.777041435241699,1,1,273,271.0,40.0,36.42994689941406,42.0,preventive,271,42.0,36.42994689941406,1,1,0,1,2.0,1.1,0.0,1.1,seed_123_a_0.04
72,40.0,213,1,213,0.0,3.2503833770751953,1,1,173,169.0,40.0,39.93544387817383,44.0,preventive,169,44.0,39.93544387817383,1,1,0,1,4.0,1.2,0.0,1.2,seed_123_a_0.04
73,40.0,213,1,213,0.0,4.374186038970947,1,1,173,156.0,40.0,37.54574966430664,57.0,preventive,156,57.0,37.54574966430664,1,1,0,1,17.0,1.85,0.0,1.85,seed_123_a_0.04
80,40.0,185,1,185,0.0,5.076035022735596,1,1,145,142.0,40.0,39.97341537475586,43.0,preventive,142,43.0,39.97341537475586,1,1,0,1,3.0,1.15,0.0,1.15,seed_123_a_0.04
82,40.0,214,1,214,0.0,4.514172554016113,1,1,174,175.0,40.0,39.953514099121094,39.0,failure,174,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
93,40.0,155,1,155,0.0,5.0684733390808105,1,1,115,126.0,40.0,38.610618591308594,29.0,failure,115,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
95,40.0,283,1,283,0.0,4.877046585083008,1,1,243,237.0,40.0,39.49066925048828,46.0,preventive,237,46.0,39.49066925048828,1,1,0,1,6.0,1.3,0.0,1.3,seed_123_a_0.04
100,40.0,200,1,200,0.0,5.109248161315918,1,1,160,154.0,40.0,39.0300178527832,46.0,preventive,154,46.0,39.0300178527832,1,1,0,1,6.0,1.3,0.0,1.3,seed_123_a_0.04
1,5.0,192,1,192,0.0,5.815558910369873,1,1,187,191.0,5.0,4.290772914886475,1.0,failure,187,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
5,5.0,269,1,269,0.0,5.630242347717285,1,1,264,263.0,5.0,3.838099718093872,6.0,preventive,263,6.0,3.838099718093872,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
7,5.0,259,1,259,0.0,6.114857196807861,1,1,254,258.0,5.0,3.901482343673706,1.0,failure,254,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,5.0,222,1,222,0.0,7.223895072937012,1,0,217,,5.0,,,failure,217,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
25,5.0,230,1,230,0.0,6.5278215408325195,1,1,225,225.0,5.0,4.459991455078125,5.0,preventive,225,5.0,4.459991455078125,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
27,5.0,156,1,156,0.0,5.5291619300842285,1,0,151,,5.0,,,failure,151,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,5.0,165,1,165,0.0,3.911694288253784,1,1,160,163.0,5.0,4.532480239868164,2.0,failure,160,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,5.0,163,1,163,0.0,5.1073408126831055,1,0,158,,5.0,,,failure,158,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
44,5.0,192,1,192,0.0,5.513400077819824,1,0,187,,5.0,,,failure,187,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,5.0,213,1,213,0.0,5.499473571777344,1,1,208,209.0,5.0,4.98369836807251,4.0,failure,208,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,5.0,193,1,193,0.0,7.266596794128418,1,1,188,190.0,5.0,4.788046360015869,3.0,failure,188,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
61,5.0,185,1,185,0.0,4.771843910217285,1,1,180,181.0,5.0,3.5219883918762207,4.0,failure,180,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
69,5.0,362,1,362,0.0,6.925537109375,1,1,357,350.0,5.0,4.301510334014893,12.0,preventive,350,12.0,4.301510334014893,1,1,0,1,7.0,1.35,0.0,1.35,seed_21_a_0.04
74,5.0,166,1,166,0.0,5.052559852600098,1,1,161,163.0,5.0,3.1693055629730225,3.0,failure,161,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
76,5.0,210,1,210,0.0,5.398341178894043,1,1,205,205.0,5.0,4.963311672210693,5.0,preventive,205,5.0,4.963311672210693,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
78,5.0,231,1,231,0.0,7.353306770324707,1,0,226,,5.0,,,failure,226,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
82,5.0,214,1,214,0.0,4.794318199157715,1,1,209,210.0,5.0,4.809493541717529,4.0,failure,209,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
83,5.0,293,1,293,0.0,6.210627555847168,1,1,288,290.0,5.0,4.715689659118652,3.0,failure,288,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
92,5.0,341,1,341,0.0,5.573721885681152,1,1,336,340.0,5.0,4.57576847076416,1.0,failure,336,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
100,5.0,200,1,200,0.0,7.0376877784729,1,1,195,198.0,5.0,4.328832149505615,2.0,failure,195,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
1,10.0,192,1,192,0.0,5.815558910369873,1,1,182,184.0,10.0,7.899785041809082,8.0,failure,182,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
5,10.0,269,1,269,0.0,5.630242347717285,1,1,259,255.0,10.0,9.098711013793945,14.0,preventive,255,14.0,9.098711013793945,1,1,0,1,4.0,1.2,0.0,1.2,seed_21_a_0.04
7,10.0,259,1,259,0.0,6.114857196807861,1,1,249,251.0,10.0,8.116640090942383,8.0,failure,249,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,10.0,222,1,222,0.0,7.223895072937012,1,1,212,217.0,10.0,9.747186660766602,5.0,failure,212,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
25,10.0,230,1,230,0.0,6.5278215408325195,1,1,220,220.0,10.0,9.174310684204102,10.0,preventive,220,10.0,9.174310684204102,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
27,10.0,156,1,156,0.0,5.5291619300842285,1,1,146,148.0,10.0,8.413518905639648,8.0,failure,146,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,10.0,165,1,165,0.0,3.911694288253784,1,1,155,161.0,10.0,7.283605098724365,4.0,failure,155,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,10.0,163,1,163,0.0,5.1073408126831055,1,1,153,150.0,10.0,9.727960586547852,13.0,preventive,150,13.0,9.727960586547852,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
44,10.0,192,1,192,0.0,5.513400077819824,1,1,182,185.0,10.0,8.673322677612305,7.0,failure,182,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,10.0,213,1,213,0.0,5.499473571777344,1,1,203,206.0,10.0,9.699682235717773,7.0,failure,203,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,10.0,193,1,193,0.0,7.266596794128418,1,1,183,183.0,10.0,9.633607864379883,10.0,preventive,183,10.0,9.633607864379883,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
61,10.0,185,1,185,0.0,4.771843910217285,1,1,175,175.0,10.0,8.650243759155273,10.0,preventive,175,10.0,8.650243759155273,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
69,10.0,362,1,362,0.0,6.925537109375,1,1,352,344.0,10.0,9.820329666137695,18.0,preventive,344,18.0,9.820329666137695,1,1,0,1,8.0,1.4,0.0,1.4,seed_21_a_0.04
74,10.0,166,1,166,0.0,5.052559852600098,1,1,156,156.0,10.0,9.08091926574707,10.0,preventive,156,10.0,9.08091926574707,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
76,10.0,210,1,210,0.0,5.398341178894043,1,1,200,199.0,10.0,6.669704437255859,11.0,preventive,199,11.0,6.669704437255859,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
78,10.0,231,1,231,0.0,7.353306770324707,1,1,221,225.0,10.0,9.211030006408691,6.0,failure,221,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
82,10.0,214,1,214,0.0,4.794318199157715,1,1,204,205.0,10.0,7.968105316162109,9.0,failure,204,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
83,10.0,293,1,293,0.0,6.210627555847168,1,1,283,281.0,10.0,9.531634330749512,12.0,preventive,281,12.0,9.531634330749512,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
92,10.0,341,1,341,0.0,5.573721885681152,1,1,331,328.0,10.0,9.385034561157227,13.0,preventive,328,13.0,9.385034561157227,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
100,10.0,200,1,200,0.0,7.0376877784729,1,1,190,192.0,10.0,8.401360511779785,8.0,failure,190,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
1,15.0,192,1,192,0.0,5.815558910369873,1,1,177,178.0,15.0,14.205828666687012,14.0,failure,177,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
5,15.0,269,1,269,0.0,5.630242347717285,1,1,254,249.0,15.0,14.875299453735352,20.0,preventive,249,20.0,14.875299453735352,1,1,0,1,5.0,1.25,0.0,1.25,seed_21_a_0.04
7,15.0,259,1,259,0.0,6.114857196807861,1,1,244,247.0,15.0,10.99609375,12.0,failure,244,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,15.0,222,1,222,0.0,7.223895072937012,1,1,207,213.0,15.0,14.881611824035645,9.0,failure,207,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
25,15.0,230,1,230,0.0,6.5278215408325195,1,1,215,216.0,15.0,12.545964241027832,14.0,failure,215,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
27,15.0,156,1,156,0.0,5.5291619300842285,1,1,141,146.0,15.0,10.470487594604492,10.0,failure,141,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,15.0,165,1,165,0.0,3.911694288253784,1,1,150,153.0,15.0,14.41758918762207,12.0,failure,150,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,15.0,163,1,163,0.0,5.1073408126831055,1,1,148,147.0,15.0,14.929308891296387,16.0,preventive,147,16.0,14.929308891296387,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
44,15.0,192,1,192,0.0,5.513400077819824,1,1,177,182.0,15.0,13.673233032226562,10.0,failure,177,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,15.0,213,1,213,0.0,5.499473571777344,1,1,198,200.0,15.0,14.060697555541992,13.0,failure,198,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,15.0,193,1,193,0.0,7.266596794128418,1,1,178,179.0,15.0,13.28821086883545,14.0,failure,178,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
61,15.0,185,1,185,0.0,4.771843910217285,1,1,170,171.0,15.0,13.315095901489258,14.0,failure,170,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
69,15.0,362,1,362,0.0,6.925537109375,1,1,347,340.0,15.0,12.215299606323242,22.0,preventive,340,22.0,12.215299606323242,1,1,0,1,7.0,1.35,0.0,1.35,seed_21_a_0.04
74,15.0,166,1,166,0.0,5.052559852600098,1,1,151,150.0,15.0,14.679281234741211,16.0,preventive,150,16.0,14.679281234741211,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
76,15.0,210,1,210,0.0,5.398341178894043,1,1,195,191.0,15.0,12.84436321258545,19.0,preventive,191,19.0,12.84436321258545,1,1,0,1,4.0,1.2,0.0,1.2,seed_21_a_0.04
78,15.0,231,1,231,0.0,7.353306770324707,1,1,216,219.0,15.0,13.54865550994873,12.0,failure,216,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
82,15.0,214,1,214,0.0,4.794318199157715,1,1,199,197.0,15.0,14.195259094238281,17.0,preventive,197,17.0,14.195259094238281,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
83,15.0,293,1,293,0.0,6.210627555847168,1,1,278,271.0,15.0,12.681257247924805,22.0,preventive,271,22.0,12.681257247924805,1,1,0,1,7.0,1.35,0.0,1.35,seed_21_a_0.04
92,15.0,341,1,341,0.0,5.573721885681152,1,1,326,321.0,15.0,13.3338041305542,20.0,preventive,321,20.0,13.3338041305542,1,1,0,1,5.0,1.25,0.0,1.25,seed_21_a_0.04
100,15.0,200,1,200,0.0,7.0376877784729,1,1,185,188.0,15.0,12.658149719238281,12.0,failure,185,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
1,20.0,192,1,192,0.0,5.815558910369873,1,1,172,167.0,20.0,19.61660385131836,25.0,preventive,167,25.0,19.61660385131836,1,1,0,1,5.0,1.25,0.0,1.25,seed_21_a_0.04
5,20.0,269,1,269,0.0,5.630242347717285,1,1,249,245.0,20.0,19.305927276611328,24.0,preventive,245,24.0,19.305927276611328,1,1,0,1,4.0,1.2,0.0,1.2,seed_21_a_0.04
7,20.0,259,1,259,0.0,6.114857196807861,1,1,239,244.0,20.0,18.66868019104004,15.0,failure,239,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,20.0,222,1,222,0.0,7.223895072937012,1,1,202,204.0,20.0,19.290332794189453,18.0,failure,202,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
25,20.0,230,1,230,0.0,6.5278215408325195,1,1,210,211.0,20.0,19.900583267211914,19.0,failure,210,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
27,20.0,156,1,156,0.0,5.5291619300842285,1,1,136,141.0,20.0,19.628170013427734,15.0,failure,136,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,20.0,165,1,165,0.0,3.911694288253784,1,1,145,148.0,20.0,16.615781784057617,17.0,failure,145,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,20.0,163,1,163,0.0,5.1073408126831055,1,1,143,144.0,20.0,19.261642456054688,19.0,failure,143,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
44,20.0,192,1,192,0.0,5.513400077819824,1,1,172,174.0,20.0,17.453386306762695,18.0,failure,172,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,20.0,213,1,213,0.0,5.499473571777344,1,1,193,195.0,20.0,18.41047477722168,18.0,failure,193,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,20.0,193,1,193,0.0,7.266596794128418,1,1,173,174.0,20.0,19.028453826904297,19.0,failure,173,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
61,20.0,185,1,185,0.0,4.771843910217285,1,1,165,165.0,20.0,16.880481719970703,20.0,preventive,165,20.0,16.880481719970703,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
69,20.0,362,1,362,0.0,6.925537109375,1,1,342,331.0,20.0,18.79885482788086,31.0,preventive,331,31.0,18.79885482788086,1,1,0,1,11.0,1.55,0.0,1.55,seed_21_a_0.04
74,20.0,166,1,166,0.0,5.052559852600098,1,1,146,148.0,20.0,19.79344940185547,18.0,failure,146,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
76,20.0,210,1,210,0.0,5.398341178894043,1,1,190,188.0,20.0,18.20560073852539,22.0,preventive,188,22.0,18.20560073852539,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
78,20.0,231,1,231,0.0,7.353306770324707,1,1,211,211.0,20.0,19.859411239624023,20.0,preventive,211,20.0,19.859411239624023,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
82,20.0,214,1,214,0.0,4.794318199157715,1,1,194,194.0,20.0,19.530275344848633,20.0,preventive,194,20.0,19.530275344848633,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
83,20.0,293,1,293,0.0,6.210627555847168,1,1,273,268.0,20.0,19.610483169555664,25.0,preventive,268,25.0,19.610483169555664,1,1,0,1,5.0,1.25,0.0,1.25,seed_21_a_0.04
92,20.0,341,1,341,0.0,5.573721885681152,1,1,321,320.0,20.0,17.21923828125,21.0,preventive,320,21.0,17.21923828125,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
100,20.0,200,1,200,0.0,7.0376877784729,1,1,180,182.0,20.0,19.914669036865234,18.0,failure,180,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
1,25.0,192,1,192,0.0,5.815558910369873,1,1,167,163.0,25.0,23.64269256591797,29.0,preventive,163,29.0,23.64269256591797,1,1,0,1,4.0,1.2,0.0,1.2,seed_21_a_0.04
5,25.0,269,1,269,0.0,5.630242347717285,1,1,244,243.0,25.0,21.635601043701172,26.0,preventive,243,26.0,21.635601043701172,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
7,25.0,259,1,259,0.0,6.114857196807861,1,1,234,241.0,25.0,21.31523323059082,18.0,failure,234,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,25.0,222,1,222,0.0,7.223895072937012,1,1,197,196.0,25.0,24.827592849731445,26.0,preventive,196,26.0,24.827592849731445,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
25,25.0,230,1,230,0.0,6.5278215408325195,1,1,205,208.0,25.0,23.69952964782715,22.0,failure,205,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
27,25.0,156,1,156,0.0,5.5291619300842285,1,1,131,140.0,25.0,22.57053565979004,16.0,failure,131,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,25.0,165,1,165,0.0,3.911694288253784,1,1,140,143.0,25.0,24.68987464904785,22.0,failure,140,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,25.0,163,1,163,0.0,5.1073408126831055,1,1,138,142.0,25.0,23.92647933959961,21.0,failure,138,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
44,25.0,192,1,192,0.0,5.513400077819824,1,1,167,171.0,25.0,23.233844757080078,21.0,failure,167,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,25.0,213,1,213,0.0,5.499473571777344,1,1,188,190.0,25.0,23.359363555908203,23.0,failure,188,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,25.0,193,1,193,0.0,7.266596794128418,1,1,168,166.0,25.0,24.405160903930664,27.0,preventive,166,27.0,24.405160903930664,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
61,25.0,185,1,185,0.0,4.771843910217285,1,1,160,161.0,25.0,22.379146575927734,24.0,failure,160,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
69,25.0,362,1,362,0.0,6.925537109375,1,1,337,324.0,25.0,24.211862564086914,38.0,preventive,324,38.0,24.211862564086914,1,1,0,1,13.0,1.65,0.0,1.65,seed_21_a_0.04
74,25.0,166,1,166,0.0,5.052559852600098,1,1,141,146.0,25.0,21.745136260986328,20.0,failure,141,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
76,25.0,210,1,210,0.0,5.398341178894043,1,1,185,183.0,25.0,23.6052188873291,27.0,preventive,183,27.0,23.6052188873291,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
78,25.0,231,1,231,0.0,7.353306770324707,1,1,206,209.0,25.0,24.119112014770508,22.0,failure,206,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
82,25.0,214,1,214,0.0,4.794318199157715,1,1,189,192.0,25.0,23.539579391479492,22.0,failure,189,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
83,25.0,293,1,293,0.0,6.210627555847168,1,1,268,262.0,25.0,24.040462493896484,31.0,preventive,262,31.0,24.040462493896484,1,1,0,1,6.0,1.3,0.0,1.3,seed_21_a_0.04
92,25.0,341,1,341,0.0,5.573721885681152,1,1,316,311.0,25.0,23.484603881835938,30.0,preventive,311,30.0,23.484603881835938,1,1,0,1,5.0,1.25,0.0,1.25,seed_21_a_0.04
100,25.0,200,1,200,0.0,7.0376877784729,1,1,175,174.0,25.0,24.983158111572266,26.0,preventive,174,26.0,24.983158111572266,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
1,30.0,192,1,192,0.0,5.815558910369873,1,1,162,161.0,30.0,29.368267059326172,31.0,preventive,161,31.0,29.368267059326172,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
5,30.0,269,1,269,0.0,5.630242347717285,1,1,239,236.0,30.0,29.68072509765625,33.0,preventive,236,33.0,29.68072509765625,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
7,30.0,259,1,259,0.0,6.114857196807861,1,1,229,240.0,30.0,27.754741668701172,19.0,failure,229,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,30.0,222,1,222,0.0,7.223895072937012,1,1,192,193.0,30.0,28.54010009765625,29.0,failure,192,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
25,30.0,230,1,230,0.0,6.5278215408325195,1,1,200,201.0,30.0,27.948314666748047,29.0,failure,200,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
27,30.0,156,1,156,0.0,5.5291619300842285,1,1,126,137.0,30.0,27.543960571289062,19.0,failure,126,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,30.0,165,1,165,0.0,3.911694288253784,1,1,135,141.0,30.0,29.704315185546875,24.0,failure,135,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,30.0,163,1,163,0.0,5.1073408126831055,1,1,133,136.0,30.0,29.187015533447266,27.0,failure,133,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
44,30.0,192,1,192,0.0,5.513400077819824,1,1,162,168.0,30.0,28.52760887145996,24.0,failure,162,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,30.0,213,1,213,0.0,5.499473571777344,1,1,183,186.0,30.0,28.404571533203125,27.0,failure,183,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,30.0,193,1,193,0.0,7.266596794128418,1,1,163,164.0,30.0,29.61212158203125,29.0,failure,163,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
61,30.0,185,1,185,0.0,4.771843910217285,1,1,155,157.0,30.0,28.85934066772461,28.0,failure,155,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
69,30.0,362,1,362,0.0,6.925537109375,1,1,332,322.0,30.0,29.560199737548828,40.0,preventive,322,40.0,29.560199737548828,1,1,0,1,10.0,1.5,0.0,1.5,seed_21_a_0.04
74,30.0,166,1,166,0.0,5.052559852600098,1,1,136,143.0,30.0,26.79638671875,23.0,failure,136,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
76,30.0,210,1,210,0.0,5.398341178894043,1,1,180,179.0,30.0,29.34499168395996,31.0,preventive,179,31.0,29.34499168395996,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
78,30.0,231,1,231,0.0,7.353306770324707,1,1,201,204.0,30.0,28.326217651367188,27.0,failure,201,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
82,30.0,214,1,214,0.0,4.794318199157715,1,1,184,187.0,30.0,29.702056884765625,27.0,failure,184,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
