unit_id,threshold,num_windows,first_cycle,last_cycle,last_true_rul,last_decision_rul,true_cross_exists,pred_cross_exists,true_cross_cycle,pred_cross_cycle,true_cross_rul,pred_cross_rul,pred_cross_true_rul,action,action_cycle,action_true_rul,action_pred_rul,preventive_action,protected_danger,failure_event,unnecessary_maintenance,early_lead,maintenance_cost,failure_cost,total_cost,run_dir
93,35.0,155,1,155,0.0,1.3562227487564087,1,1,120,125.0,35.0,32.98836898803711,30.0,failure,120,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
95,35.0,283,1,283,0.0,3.8235692977905273,1,1,248,246.0,35.0,34.979461669921875,37.0,preventive,246,37.0,34.979461669921875,1,1,0,1,2.0,1.1,0.0,1.1,seed_123_a_0.04
100,35.0,200,1,200,0.0,3.8753488063812256,1,1,165,167.0,35.0,34.45412826538086,33.0,failure,165,35.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
2,40.0,287,1,287,0.0,2.4140467643737793,1,1,247,225.0,40.0,39.83477783203125,62.0,preventive,225,62.0,39.83477783203125,1,1,0,1,22.0,2.1,0.0,2.1,seed_123_a_0.04
4,40.0,189,1,189,0.0,1.1130144596099854,1,1,149,136.0,40.0,39.97104263305664,53.0,preventive,136,53.0,39.97104263305664,1,1,0,1,13.0,1.65,0.0,1.65,seed_123_a_0.04
18,40.0,195,1,195,0.0,0.4372037649154663,1,1,155,157.0,40.0,39.92477798461914,38.0,failure,155,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
22,40.0,202,1,202,0.0,3.5474281311035156,1,1,162,148.0,40.0,38.75681686401367,54.0,preventive,148,54.0,38.75681686401367,1,1,0,1,14.0,1.7000000000000002,0.0,1.7000000000000002,seed_123_a_0.04
24,40.0,147,1,147,0.0,0.9060249328613281,1,1,107,118.0,40.0,37.45568084716797,29.0,failure,107,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
32,40.0,191,1,191,0.0,3.9634718894958496,1,1,151,159.0,40.0,38.24922561645508,32.0,failure,151,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
38,40.0,194,1,194,0.0,2.39351749420166,1,1,154,154.0,40.0,39.65237045288086,40.0,preventive,154,40.0,39.65237045288086,1,1,0,0,0.0,1.0,0.0,1.0,seed_123_a_0.04
39,40.0,128,1,128,0.0,2.297802686691284,1,1,88,98.0,40.0,38.889060974121094,30.0,failure,88,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
41,40.0,216,1,216,0.0,1.825953483581543,1,1,176,182.0,40.0,37.219451904296875,34.0,failure,176,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
51,40.0,213,1,213,0.0,0.30709221959114075,1,1,173,171.0,40.0,36.537322998046875,42.0,preventive,171,42.0,36.537322998046875,1,1,0,1,2.0,1.1,0.0,1.1,seed_123_a_0.04
54,40.0,257,1,257,0.0,2.587541103363037,1,1,217,212.0,40.0,38.619346618652344,45.0,preventive,212,45.0,38.619346618652344,1,1,0,1,5.0,1.25,0.0,1.25,seed_123_a_0.04
66,40.0,202,1,202,0.0,3.3369319438934326,1,1,162,161.0,40.0,39.79439163208008,41.0,preventive,161,41.0,39.79439163208008,1,1,0,1,1.0,1.05,0.0,1.05,seed_123_a_0.04
67,40.0,313,1,313,0.0,3.934272289276123,1,1,273,268.0,40.0,39.54182434082031,45.0,preventive,268,45.0,39.54182434082031,1,1,0,1,5.0,1.25,0.0,1.25,seed_123_a_0.04
72,40.0,213,1,213,0.0,3.906810760498047,1,1,173,169.0,40.0,39.62501907348633,44.0,preventive,169,44.0,39.62501907348633,1,1,0,1,4.0,1.2,0.0,1.2,seed_123_a_0.04
73,40.0,213,1,213,0.0,2.596545696258545,1,1,173,163.0,40.0,39.16720962524414,50.0,preventive,163,50.0,39.16720962524414,1,1,0,1,10.0,1.5,0.0,1.5,seed_123_a_0.04
80,40.0,185,1,185,0.0,2.6969103813171387,1,1,145,149.0,40.0,38.99253463745117,36.0,failure,145,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
82,40.0,214,1,214,0.0,0.7129453420639038,1,1,174,175.0,40.0,38.63499450683594,39.0,failure,174,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
93,40.0,155,1,155,0.0,1.3562227487564087,1,1,115,120.0,40.0,38.5473518371582,35.0,failure,115,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
95,40.0,283,1,283,0.0,3.8235692977905273,1,1,243,239.0,40.0,38.29892349243164,44.0,preventive,239,44.0,38.29892349243164,1,1,0,1,4.0,1.2,0.0,1.2,seed_123_a_0.04
100,40.0,200,1,200,0.0,3.8753488063812256,1,1,160,164.0,40.0,39.3851432800293,36.0,failure,160,40.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_123_a_0.04
1,5.0,192,1,192,0.0,3.1015608310699463,1,1,187,190.0,5.0,4.440825462341309,2.0,failure,187,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
5,5.0,269,1,269,0.0,1.7476791143417358,1,1,264,264.0,5.0,4.186906814575195,5.0,preventive,264,5.0,4.186906814575195,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
7,5.0,259,1,259,0.0,3.837671995162964,1,1,254,257.0,5.0,4.691033363342285,2.0,failure,254,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,5.0,222,1,222,0.0,5.819197177886963,1,0,217,,5.0,,,failure,217,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
25,5.0,230,1,230,0.0,2.8651647567749023,1,1,225,225.0,5.0,4.656557083129883,5.0,preventive,225,5.0,4.656557083129883,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
27,5.0,156,1,156,0.0,3.5260965824127197,1,1,151,155.0,5.0,4.46813440322876,1.0,failure,151,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,5.0,165,1,165,0.0,2.0310068130493164,1,1,160,162.0,5.0,3.8261353969573975,3.0,failure,160,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,5.0,163,1,163,0.0,2.7469990253448486,1,1,158,160.0,5.0,4.566438674926758,3.0,failure,158,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
44,5.0,192,1,192,0.0,4.708264350891113,1,1,187,192.0,5.0,4.708264350891113,0.0,failure,187,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,5.0,213,1,213,0.0,0.6645292639732361,1,1,208,210.0,5.0,4.22113561630249,3.0,failure,208,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,5.0,193,1,193,0.0,1.879799723625183,1,1,188,188.0,5.0,4.905219078063965,5.0,preventive,188,5.0,4.905219078063965,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
61,5.0,185,1,185,0.0,0.8940240144729614,1,1,180,176.0,5.0,4.720364093780518,9.0,preventive,176,9.0,4.720364093780518,1,1,0,1,4.0,1.2,0.0,1.2,seed_21_a_0.04
69,5.0,362,1,362,0.0,1.5540181398391724,1,1,357,355.0,5.0,4.707398891448975,7.0,preventive,355,7.0,4.707398891448975,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
74,5.0,166,1,166,0.0,2.414182662963867,1,1,161,164.0,5.0,3.860372304916382,2.0,failure,161,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
76,5.0,210,1,210,0.0,2.3407185077667236,1,1,205,205.0,5.0,4.7741899490356445,5.0,preventive,205,5.0,4.7741899490356445,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
78,5.0,231,1,231,0.0,5.241556167602539,1,0,226,,5.0,,,failure,226,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
82,5.0,214,1,214,0.0,1.3372734785079956,1,1,209,208.0,5.0,4.878058433532715,6.0,preventive,208,6.0,4.878058433532715,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
83,5.0,293,1,293,0.0,2.7489044666290283,1,1,288,291.0,5.0,4.415897369384766,2.0,failure,288,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
92,5.0,341,1,341,0.0,2.548759937286377,1,1,336,338.0,5.0,4.469256401062012,3.0,failure,336,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
100,5.0,200,1,200,0.0,2.241227388381958,1,1,195,196.0,5.0,4.984300136566162,4.0,failure,195,5.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
1,10.0,192,1,192,0.0,3.1015608310699463,1,1,182,185.0,10.0,8.563817977905273,7.0,failure,182,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
5,10.0,269,1,269,0.0,1.7476791143417358,1,1,259,256.0,10.0,9.453104972839355,13.0,preventive,256,13.0,9.453104972839355,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
7,10.0,259,1,259,0.0,3.837671995162964,1,1,249,252.0,10.0,7.963501930236816,7.0,failure,249,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,10.0,222,1,222,0.0,5.819197177886963,1,1,212,218.0,10.0,9.867902755737305,4.0,failure,212,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
25,10.0,230,1,230,0.0,2.8651647567749023,1,1,220,219.0,10.0,9.546141624450684,11.0,preventive,219,11.0,9.546141624450684,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
27,10.0,156,1,156,0.0,3.5260965824127197,1,1,146,149.0,10.0,9.989665985107422,7.0,failure,146,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,10.0,165,1,165,0.0,2.0310068130493164,1,1,155,158.0,10.0,9.472102165222168,7.0,failure,155,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,10.0,163,1,163,0.0,2.7469990253448486,1,1,153,152.0,10.0,9.864269256591797,11.0,preventive,152,11.0,9.864269256591797,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
44,10.0,192,1,192,0.0,4.708264350891113,1,1,182,188.0,10.0,9.638166427612305,4.0,failure,182,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,10.0,213,1,213,0.0,0.6645292639732361,1,1,203,204.0,10.0,9.851397514343262,9.0,failure,203,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,10.0,193,1,193,0.0,1.879799723625183,1,1,183,182.0,10.0,9.124922752380371,11.0,preventive,182,11.0,9.124922752380371,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
61,10.0,185,1,185,0.0,0.8940240144729614,1,1,175,173.0,10.0,9.418890953063965,12.0,preventive,173,12.0,9.418890953063965,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
69,10.0,362,1,362,0.0,1.5540181398391724,1,1,352,343.0,10.0,9.952889442443848,19.0,preventive,343,19.0,9.952889442443848,1,1,0,1,9.0,1.45,0.0,1.45,seed_21_a_0.04
74,10.0,166,1,166,0.0,2.414182662963867,1,1,156,160.0,10.0,9.977974891662598,6.0,failure,156,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
76,10.0,210,1,210,0.0,2.3407185077667236,1,1,200,198.0,10.0,9.716609001159668,12.0,preventive,198,12.0,9.716609001159668,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
78,10.0,231,1,231,0.0,5.241556167602539,1,1,221,227.0,10.0,9.08700180053711,4.0,failure,221,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
82,10.0,214,1,214,0.0,1.3372734785079956,1,1,204,202.0,10.0,9.798796653747559,12.0,preventive,202,12.0,9.798796653747559,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
83,10.0,293,1,293,0.0,2.7489044666290283,1,1,283,284.0,10.0,8.454631805419922,9.0,failure,283,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
92,10.0,341,1,341,0.0,2.548759937286377,1,1,331,325.0,10.0,9.967412948608398,16.0,preventive,325,16.0,9.967412948608398,1,1,0,1,6.0,1.3,0.0,1.3,seed_21_a_0.04
100,10.0,200,1,200,0.0,2.241227388381958,1,1,190,191.0,10.0,8.752065658569336,9.0,failure,190,10.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
1,15.0,192,1,192,0.0,3.1015608310699463,1,1,177,175.0,15.0,13.833687782287598,17.0,preventive,175,17.0,13.833687782287598,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
5,15.0,269,1,269,0.0,1.7476791143417358,1,1,254,251.0,15.0,14.645304679870605,18.0,preventive,251,18.0,14.645304679870605,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
7,15.0,259,1,259,0.0,3.837671995162964,1,1,244,248.0,15.0,13.497303009033203,11.0,failure,244,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,15.0,222,1,222,0.0,5.819197177886963,1,1,207,214.0,15.0,14.4156494140625,8.0,failure,207,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
25,15.0,230,1,230,0.0,2.8651647567749023,1,1,215,214.0,15.0,14.19081974029541,16.0,preventive,214,16.0,14.19081974029541,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
27,15.0,156,1,156,0.0,3.5260965824127197,1,1,141,146.0,15.0,13.153085708618164,10.0,failure,141,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,15.0,165,1,165,0.0,2.0310068130493164,1,1,150,152.0,15.0,14.198185920715332,13.0,failure,150,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,15.0,163,1,163,0.0,2.7469990253448486,1,1,148,150.0,15.0,13.862457275390625,13.0,failure,148,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
44,15.0,192,1,192,0.0,4.708264350891113,1,1,177,185.0,15.0,13.281657218933105,7.0,failure,177,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,15.0,213,1,213,0.0,0.6645292639732361,1,1,198,199.0,15.0,14.360072135925293,14.0,failure,198,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,15.0,193,1,193,0.0,1.879799723625183,1,1,178,179.0,15.0,14.869309425354004,14.0,failure,178,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
61,15.0,185,1,185,0.0,0.8940240144729614,1,1,170,170.0,15.0,14.18108081817627,15.0,preventive,170,15.0,14.18108081817627,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
69,15.0,362,1,362,0.0,1.5540181398391724,1,1,347,340.0,15.0,12.734105110168457,22.0,preventive,340,22.0,12.734105110168457,1,1,0,1,7.0,1.35,0.0,1.35,seed_21_a_0.04
74,15.0,166,1,166,0.0,2.414182662963867,1,1,151,150.0,15.0,14.082247734069824,16.0,preventive,150,16.0,14.082247734069824,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
76,15.0,210,1,210,0.0,2.3407185077667236,1,1,195,189.0,15.0,14.146628379821777,21.0,preventive,189,21.0,14.146628379821777,1,1,0,1,6.0,1.3,0.0,1.3,seed_21_a_0.04
78,15.0,231,1,231,0.0,5.241556167602539,1,1,216,223.0,15.0,14.288862228393555,8.0,failure,216,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
82,15.0,214,1,214,0.0,1.3372734785079956,1,1,199,198.0,15.0,14.203792572021484,16.0,preventive,198,16.0,14.203792572021484,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
83,15.0,293,1,293,0.0,2.7489044666290283,1,1,278,279.0,15.0,14.546795845031738,14.0,failure,278,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
92,15.0,341,1,341,0.0,2.548759937286377,1,1,326,320.0,15.0,13.210773468017578,21.0,preventive,320,21.0,13.210773468017578,1,1,0,1,6.0,1.3,0.0,1.3,seed_21_a_0.04
100,15.0,200,1,200,0.0,2.241227388381958,1,1,185,189.0,15.0,13.767617225646973,11.0,failure,185,15.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
1,20.0,192,1,192,0.0,3.1015608310699463,1,1,172,171.0,20.0,18.467586517333984,21.0,preventive,171,21.0,18.467586517333984,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
5,20.0,269,1,269,0.0,1.7476791143417358,1,1,249,245.0,20.0,19.849517822265625,24.0,preventive,245,24.0,19.849517822265625,1,1,0,1,4.0,1.2,0.0,1.2,seed_21_a_0.04
7,20.0,259,1,259,0.0,3.837671995162964,1,1,239,245.0,20.0,18.491474151611328,14.0,failure,239,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,20.0,222,1,222,0.0,5.819197177886963,1,1,202,208.0,20.0,19.03884506225586,14.0,failure,202,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
25,20.0,230,1,230,0.0,2.8651647567749023,1,1,210,211.0,20.0,19.43262481689453,19.0,failure,210,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
27,20.0,156,1,156,0.0,3.5260965824127197,1,1,136,142.0,20.0,19.596942901611328,14.0,failure,136,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,20.0,165,1,165,0.0,2.0310068130493164,1,1,145,147.0,20.0,19.50208282470703,18.0,failure,145,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,20.0,163,1,163,0.0,2.7469990253448486,1,1,143,147.0,20.0,18.80133819580078,16.0,failure,143,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
44,20.0,192,1,192,0.0,4.708264350891113,1,1,172,174.0,20.0,19.428119659423828,18.0,failure,172,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,20.0,213,1,213,0.0,0.6645292639732361,1,1,193,194.0,20.0,18.79144287109375,19.0,failure,193,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,20.0,193,1,193,0.0,1.879799723625183,1,1,173,174.0,20.0,19.94898796081543,19.0,failure,173,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
61,20.0,185,1,185,0.0,0.8940240144729614,1,1,165,165.0,20.0,19.3702335357666,20.0,preventive,165,20.0,19.3702335357666,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
69,20.0,362,1,362,0.0,1.5540181398391724,1,1,342,332.0,20.0,19.038209915161133,30.0,preventive,332,30.0,19.038209915161133,1,1,0,1,10.0,1.5,0.0,1.5,seed_21_a_0.04
74,20.0,166,1,166,0.0,2.414182662963867,1,1,146,148.0,20.0,18.845178604125977,18.0,failure,146,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
76,20.0,210,1,210,0.0,2.3407185077667236,1,1,190,187.0,20.0,19.119115829467773,23.0,preventive,187,23.0,19.119115829467773,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
78,20.0,231,1,231,0.0,5.241556167602539,1,1,211,218.0,20.0,18.20212745666504,13.0,failure,211,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
82,20.0,214,1,214,0.0,1.3372734785079956,1,1,194,195.0,20.0,18.589590072631836,19.0,failure,194,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
83,20.0,293,1,293,0.0,2.7489044666290283,1,1,273,264.0,20.0,18.135019302368164,29.0,preventive,264,29.0,18.135019302368164,1,1,0,1,9.0,1.45,0.0,1.45,seed_21_a_0.04
92,20.0,341,1,341,0.0,2.548759937286377,1,1,321,312.0,20.0,19.235830307006836,29.0,preventive,312,29.0,19.235830307006836,1,1,0,1,9.0,1.45,0.0,1.45,seed_21_a_0.04
100,20.0,200,1,200,0.0,2.241227388381958,1,1,180,188.0,20.0,16.259458541870117,12.0,failure,180,20.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
1,25.0,192,1,192,0.0,3.1015608310699463,1,1,167,163.0,25.0,23.62057876586914,29.0,preventive,163,29.0,23.62057876586914,1,1,0,1,4.0,1.2,0.0,1.2,seed_21_a_0.04
5,25.0,269,1,269,0.0,1.7476791143417358,1,1,244,242.0,25.0,24.715089797973633,27.0,preventive,242,27.0,24.715089797973633,1,1,0,1,2.0,1.1,0.0,1.1,seed_21_a_0.04
7,25.0,259,1,259,0.0,3.837671995162964,1,1,234,241.0,25.0,23.842605590820312,18.0,failure,234,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,25.0,222,1,222,0.0,5.819197177886963,1,1,197,194.0,25.0,22.001920700073242,28.0,preventive,194,28.0,22.001920700073242,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
25,25.0,230,1,230,0.0,2.8651647567749023,1,1,205,207.0,25.0,23.53374671936035,23.0,failure,205,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
27,25.0,156,1,156,0.0,3.5260965824127197,1,1,131,138.0,25.0,23.69542121887207,18.0,failure,131,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,25.0,165,1,165,0.0,2.0310068130493164,1,1,140,143.0,25.0,22.845293045043945,22.0,failure,140,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,25.0,163,1,163,0.0,2.7469990253448486,1,1,138,143.0,25.0,24.011137008666992,20.0,failure,138,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
44,25.0,192,1,192,0.0,4.708264350891113,1,1,167,170.0,25.0,24.98573875427246,22.0,failure,167,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,25.0,213,1,213,0.0,0.6645292639732361,1,1,188,189.0,25.0,24.556894302368164,24.0,failure,188,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
55,25.0,193,1,193,0.0,1.879799723625183,1,1,168,172.0,25.0,24.13658332824707,21.0,failure,168,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
61,25.0,185,1,185,0.0,0.8940240144729614,1,1,160,157.0,25.0,24.725732803344727,28.0,preventive,157,28.0,24.725732803344727,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
69,25.0,362,1,362,0.0,1.5540181398391724,1,1,337,324.0,25.0,24.224145889282227,38.0,preventive,324,38.0,24.224145889282227,1,1,0,1,13.0,1.65,0.0,1.65,seed_21_a_0.04
74,25.0,166,1,166,0.0,2.414182662963867,1,1,141,143.0,25.0,24.82244110107422,23.0,failure,141,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
76,25.0,210,1,210,0.0,2.3407185077667236,1,1,185,182.0,25.0,24.753957748413086,28.0,preventive,182,28.0,24.753957748413086,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
78,25.0,231,1,231,0.0,5.241556167602539,1,1,206,208.0,25.0,24.74900245666504,23.0,failure,206,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
82,25.0,214,1,214,0.0,1.3372734785079956,1,1,189,190.0,25.0,24.970956802368164,24.0,failure,189,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
83,25.0,293,1,293,0.0,2.7489044666290283,1,1,268,262.0,25.0,21.72224235534668,31.0,preventive,262,31.0,21.72224235534668,1,1,0,1,6.0,1.3,0.0,1.3,seed_21_a_0.04
92,25.0,341,1,341,0.0,2.548759937286377,1,1,316,306.0,25.0,23.894739151000977,35.0,preventive,306,35.0,23.894739151000977,1,1,0,1,10.0,1.5,0.0,1.5,seed_21_a_0.04
100,25.0,200,1,200,0.0,2.241227388381958,1,1,175,182.0,25.0,24.262144088745117,18.0,failure,175,25.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
1,30.0,192,1,192,0.0,3.1015608310699463,1,1,162,161.0,30.0,29.07280731201172,31.0,preventive,161,31.0,29.07280731201172,1,1,0,1,1.0,1.05,0.0,1.05,seed_21_a_0.04
5,30.0,269,1,269,0.0,1.7476791143417358,1,1,239,234.0,30.0,29.121543884277344,35.0,preventive,234,35.0,29.121543884277344,1,1,0,1,5.0,1.25,0.0,1.25,seed_21_a_0.04
7,30.0,259,1,259,0.0,3.837671995162964,1,1,229,239.0,30.0,29.79338264465332,20.0,failure,229,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
10,30.0,222,1,222,0.0,5.819197177886963,1,1,192,189.0,30.0,29.50745391845703,33.0,preventive,189,33.0,29.50745391845703,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
25,30.0,230,1,230,0.0,2.8651647567749023,1,1,200,202.0,30.0,29.006303787231445,28.0,failure,200,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
27,30.0,156,1,156,0.0,3.5260965824127197,1,1,126,133.0,30.0,29.18798828125,23.0,failure,126,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
28,30.0,165,1,165,0.0,2.0310068130493164,1,1,135,142.0,30.0,25.618066787719727,23.0,failure,135,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
29,30.0,163,1,163,0.0,2.7469990253448486,1,1,133,136.0,30.0,29.830381393432617,27.0,failure,133,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
44,30.0,192,1,192,0.0,4.708264350891113,1,1,162,166.0,30.0,28.068220138549805,26.0,failure,162,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
51,30.0,213,1,213,0.0,0.6645292639732361,1,1,183,183.0,30.0,29.821516036987305,30.0,preventive,183,30.0,29.821516036987305,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
55,30.0,193,1,193,0.0,1.879799723625183,1,1,163,165.0,30.0,29.615306854248047,28.0,failure,163,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
61,30.0,185,1,185,0.0,0.8940240144729614,1,1,155,155.0,30.0,29.971385955810547,30.0,preventive,155,30.0,29.971385955810547,1,1,0,0,0.0,1.0,0.0,1.0,seed_21_a_0.04
69,30.0,362,1,362,0.0,1.5540181398391724,1,1,332,322.0,30.0,29.261564254760742,40.0,preventive,322,40.0,29.261564254760742,1,1,0,1,10.0,1.5,0.0,1.5,seed_21_a_0.04
74,30.0,166,1,166,0.0,2.414182662963867,1,1,136,142.0,30.0,27.78436851501465,24.0,failure,136,30.0,,0,0,1,0,0.0,0.0,10.0,10.0,seed_21_a_0.04
76,30.0,210,1,210,0.0,2.3407185077667236,1,1,180,177.0,30.0,29.748661041259766,33.0,preventive,177,33.0,29.748661041259766,1,1,0,1,3.0,1.15,0.0,1.15,seed_21_a_0.04
78,30.0,231,1,231,0.0,5.241556167602539,1,1,201,188.0,30.0,29.93046760559082,43.0,preventive,188,43.0,29.93046760559082,1,1,0,1,13.0,1.65,0.0,1.65,seed_21_a_0.04
